#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NC_011916.1",3572282,3572488,"+",7332077,,"CCNA_03403","YP_002518776.1",68,"DUF1192 family protein"
"chromosome","NC_011916.1",3572670,3573179,"+",7332078,"rcdA","CCNA_03404","YP_002518777.1",169,"protease adaptor protein RcdA"
"chromosome","NC_011916.1",3573190,3573867,"-",7332079,,"CCNA_03405","YP_002518778.1",225,"COQ9 family protein"
"chromosome","NC_011916.1",3574049,3574282,"+",7332080,"rpsU","CCNA_03406","YP_002518779.2",77,"SSU ribosomal protein S21P"
"chromosome","NC_011916.1",3574358,3575788,"-",7332081,,"CCNA_03407","YP_002518780.1",476,"ABC transporter permease"
"chromosome","NC_011916.1",3575785,3576702,"-",7332082,,"CCNA_03408","YP_002518781.1",305,"ABC transporter ATP-binding protein"
"chromosome","NC_011916.1",3576740,3577696,"-",7332083,,"CCNA_03409","YP_002518782.2",318,"alpha/beta hydrolase family protein"
"chromosome","NC_011916.1",3577757,3578569,"-",7332084,"ldpE","CCNA_03410","YP_002518783.1",270,"M23 family peptidoglycan-specific endopeptidase LdpE"
"chromosome","NC_011916.1",3578916,3579269,"+",17829445,,"CCNA_03906","YP_008877626.1",117,"UrcA family protein"
"chromosome","NC_011916.1",3579405,3580823,"-",7332086,,"CCNA_03412","YP_002518785.1",472,"NAD(P)(+) transhydrogenase (Re/Si-specific) subunit beta"
"chromosome","NC_011916.1",3580852,3581187,"-",7332087,,"CCNA_03413","YP_002518786.1",111,"NAD(P) transhydrogenase subunit alpha"
"chromosome","NC_011916.1",3581213,3582355,"-",7332088,,"CCNA_03414","YP_002518787.1",380,"Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha"
"chromosome","NC_011916.1",3582474,3582704,"-",7332089,,"CCNA_03415","YP_002518788.1",76,"aa3 type cytochrome c oxidase subunit IV-related protein"
"chromosome","NC_011916.1",3582768,3583769,"-",7332090,,"CCNA_03416","YP_002518789.1",333,"glycosyltransferase family 9 protein"
"chromosome","NC_011916.1",3583841,3584764,"-",7332091,,"CCNA_03417","YP_002518790.1",307,"MhpC-family alpha/beta hydrolase"
"chromosome","NC_011916.1",3584768,3585241,"-",7332092,,"CCNA_03418","YP_002518791.1",157,"PaaI family thioesterase"
"chromosome","NC_011916.1",3585336,3585836,"+",7332093,,"CCNA_03419","YP_002518792.1",166,"RNA polymerase ECF-type sigma factor"
"chromosome","NC_011916.1",3585826,3586425,"+",7332094,,"CCNA_03420","YP_002518793.1",199,"hypothetical protein CCNA_03420"
"chromosome","NC_011916.1",3586537,3587892,"-",7332095,,"CCNA_03421","YP_002518794.1",451,"AarF/ABC1/UbiB kinase family protein"
"chromosome","NC_011916.1",3587899,3589689,"-",7332096,,"CCNA_03422","YP_002518795.1",596,"M3 family oligoendopeptidase"
"chromosome","NC_011916.1",3589731,3590120,"-",7332097,,"CCNA_03423","YP_002518796.1",129,"MmcQ/YjbR family protein"
"chromosome","NC_011916.1",3590254,3591720,"+",7332098,"tacA","CCNA_03424","YP_002518797.1",488,"AAA-family response regulator tacA"
"chromosome","NC_011916.1",3591720,3591821,"+",7332099,,"CCNA_03425","YP_002518798.1",33,"hypothetical protein CCNA_03425"
"chromosome","NC_011916.1",3591851,3592315,"-",7332100,,"CCNA_03426","YP_002518799.2",154,"MarR family repressor protein"
"chromosome","NC_011916.1",3592612,3592947,"-",17829446,,"CCNA_03907","YP_008877627.1",111,"hypothetical protein CCNA_03907"
"chromosome","NC_011916.1",3592995,3593264,"-",7332102,"gapR","CCNA_03428","YP_002518801.1",89,"chromosome binding protein GapR"
"chromosome","NC_011916.1",3593366,3593983,"-",7332103,,"CCNA_03429","YP_002518802.1",205,"HAD family phosphatase"
"chromosome","NC_011916.1",3593983,3594108,"-",7332427,,"CCNA_03430","YP_002518803.1",41,"LSU ribosomal protein L36P"
"chromosome","NC_011916.1",3594318,3595619,"+",7332428,,"CCNA_03431","YP_002518804.1",433,"membrane-bound lytic murein transglycosylase B"
"chromosome","NC_011916.1",3595609,3596454,"-",7332429,,"CCNA_03432","YP_002518805.1",281,"aldose 1-epimerase"
"chromosome","NC_011916.1",3596573,3597802,"+",7332430,,"CCNA_03433","YP_002518806.1",409,"YcaQ-family winged helix DNA-binding protein"
"chromosome","NC_011916.1",3597858,3598670,"+",7332431,,"CCNA_03434","YP_002518807.2",270,"two-component response regulator"
"chromosome","NC_011916.1",3598637,3600010,"+",7332432,,"CCNA_03435","YP_002518808.3",457,"peptidoglycan binding domain/FecR protein"
"chromosome","NC_011916.1",3600007,3602292,"+",7332433,,"CCNA_03436","YP_002518809.1",761,"CHASE sensor histidine kinase"
"chromosome","NC_011916.1",3602289,3602786,"-",7332434,,"CCNA_03437","YP_002518810.1",165,"hypothetical protein CCNA_03437"
"chromosome","NC_011916.1",3602833,3603162,"-",7332435,,"CCNA_03438","YP_002518811.1",109,"hypothetical protein CCNA_03438"
"chromosome","NC_011916.1",3603264,3603389,"-",7332436,,"CCNA_03439","YP_002518812.2",41,"hypothetical protein CCNA_03439"
"chromosome","NC_011916.1",3603496,3604488,"-",7332437,,"CCNA_03440","YP_002518813.1",330,"YdiU family protein"
"chromosome","NC_011916.1",3604489,3604857,"-",7332438,,"CCNA_03441","YP_002518814.1",122,"transposase"
"chromosome","NC_011916.1",3604872,3605282,"-",7332439,,"CCNA_03442","YP_002518815.1",136,"transposase"
"chromosome","NC_011916.1",3605305,3605787,"-",7332440,,"CCNA_03443","YP_002518816.1",160,"hypothetical protein CCNA_03443"
"chromosome","NC_011916.1",3606023,3608536,"+",7332441,,"CCNA_03444","YP_002518817.1",837,"TonB-dependent receptor"
"chromosome","NC_011916.1",3608706,3611123,"+",7332442,,"CCNA_03445","YP_002518818.2",805,"M28-family zinc metallopeptidase"
"chromosome","NC_011916.1",3611128,3612993,"-",7332443,,"CCNA_03446","YP_002518819.1",621,"feruloyl-CoA synthetase"
"chromosome","NC_011916.1",3613084,3613359,"-",7332444,,"CCNA_03447","YP_002518820.1",91,"hypothetical protein CCNA_03447"
"chromosome","NC_011916.1",3613397,3613870,"-",7332445,,"CCNA_03448","YP_002518821.2",157,"hypothetical protein CCNA_03448"
"chromosome","NC_011916.1",3613940,3615472,"-",7332446,,"CCNA_03449","YP_002518822.2",510,"S-adenosylmethionine-dependent methyltransferase"
"chromosome","NC_011916.1",3615471,3615809,"+",7332447,,"CCNA_03450","YP_002518823.1",112,"hypothetical protein CCNA_03450"
"chromosome","NC_011916.1",3616201,3616425,"+",7332448,,"CCNA_03451","YP_002518824.2",74,"hypothetical protein CCNA_03451"
"chromosome","NC_011916.1",3616454,3616693,"-",7332449,,"CCNA_03452","YP_002518825.1",79,"hypothetical protein CCNA_03452"
"chromosome","NC_011916.1",3616712,3617341,"-",7332450,,"CCNA_03453","YP_002518826.2",209,"AcrR-family transcriptional regulator"
"chromosome","NC_011916.1",3617633,3618478,"+",7332451,,"CCNA_03454","YP_002518827.1",281,"UDP-2,3-diacylglucosamine hydrolase"
"chromosome","NC_011916.1",3618478,3619569,"+",7332452,,"CCNA_03455","YP_002518828.1",363,"glycosyltransferase family 4 protein"
"chromosome","NC_011916.1",3619646,3620482,"+",7332453,,"CCNA_03456","YP_002518829.1",278,"alpha/beta hydrolase"
"chromosome","NC_011916.1",3620488,3621267,"-",7332454,,"CCNA_03457","YP_002518830.3",259,"horizontally transferred transmembrane domain (HTTM) protein"
"chromosome","NC_011916.1",3621165,3621650,"-",7332455,,"CCNA_03458","YP_002518831.1",161,"hypothetical protein CCNA_03458"
"chromosome","NC_011916.1",3621641,3621718,"-",18668961,,"CCNA_03992","YP_009020564.1",25,"UDP-glucose 6-dehydrogenase-related protein"
"chromosome","NC_011916.1",3621829,3623598,"+",7332456,,"CCNA_03459","YP_002518832.1",589,"methyl-accepting chemotaxis protein"
"chromosome","NC_011916.1",3623648,3624148,"-",7332457,,"CCNA_03460","YP_002518833.1",166,"hypothetical protein CCNA_03460"
"chromosome","NC_011916.1",3624145,3624564,"-",7332458,,"CCNA_03461","YP_002518834.1",139,"hypothetical protein CCNA_03461"
"chromosome","NC_011916.1",3624696,3626276,"-",7332459,,"CCNA_03462","YP_002518835.1",526,"glycine cleavage system protein P, C-terminal domain"
"chromosome","NC_011916.1",3626273,3627619,"-",7332460,,"CCNA_03463","YP_002518836.1",448,"glycine cleavage system protein P, N-terminal domain"
"chromosome","NC_011916.1",3627738,3628103,"-",7332461,,"CCNA_03464","YP_002518837.1",121,"glycine cleavage system H protein"
"chromosome","NC_011916.1",3628123,3629250,"-",7332462,"gcvT","CCNA_03465","YP_002518838.1",375,"glycine cleavage system aminomethyltransferase GcvT"
"chromosome","NC_011916.1",3629634,3630437,"+",7332463,,"CCNA_03466","YP_002518839.1",267,"ORF6N domain protein"
"chromosome","NC_011916.1",3630434,3632938,"-",7332464,,"CCNA_03467","YP_002518840.1",834,"zinc-dependent metalloprotease, MMP subfamily 2"
"chromosome","NC_011916.1",3633141,3634934,"+",7332465,,"CCNA_03468","YP_002518841.1",597,"methyl-accepting chemotaxis protein"
"chromosome","NC_011916.1",3635003,3636805,"-",7332466,,"CCNA_03469","YP_002518842.1",600,"arginyl-tRNA synthetase"
"chromosome","NC_011916.1",3636802,3637524,"-",17829447,,"CCNA_03909","YP_008877628.1",240,"hypothetical protein CCNA_03909"
"chromosome","NC_011916.1",3637666,3638625,"+",7332468,,"CCNA_03471","YP_002518844.1",319,"4-hydroxy-3-methylbut-2-enyl diphosphate reductase"
"chromosome","NC_011916.1",3638700,3638969,"+",7332469,,"CCNA_03472","YP_002518845.1",89,"hypothetical protein CCNA_03472"
"chromosome","NC_011916.1",3639149,3639541,"-",7332470,"doc","CCNA_03473","YP_002518846.1",130,"type II toxin-antitoxin system doc family toxin"
"chromosome","NC_011916.1",3639538,3639765,"-",7332471,"phd","CCNA_03474","YP_002518847.1",75,"SpoVT-AbrB family transcription factor, phd antitoxin"
"chromosome","NC_011916.1",3639847,3640800,"+",7332472,,"CCNA_03475","YP_002518848.1",317,"homoserine kinase"
"chromosome","NC_011916.1",3640797,3641246,"+",7332473,,"CCNA_03476","YP_002518849.1",149,"ribonuclease HI"
"chromosome","NC_011916.1",3641243,3641656,"-",7332474,,"CCNA_03477","YP_002518850.2",137,"rhodanese-related sulfurtransferase"
"chromosome","NC_011916.1",3641744,3642703,"+",7332475,"ftrA","CCNA_03478","YP_002518851.2",319,"transcriptional regulator FtrA"
"chromosome","NC_011916.1",3642812,3643258,"-",7332476,,"CCNA_03479","YP_002518852.1",148,"MarR-family transcriptional regulator"
"chromosome","NC_011916.1",3643337,3644191,"+",7332477,,"CCNA_03480","YP_002518853.1",284,"triphenylmethane reductase (TMR)-like protein"
"chromosome","NC_011916.1",3644280,3644732,"+",7332478,,"CCNA_03481","YP_002518854.2",150,"DNA integration/recombination/inversion protein"
"chromosome","NC_011916.1",3644815,3645576,"-",7332479,,"CCNA_03482","YP_002518855.1",253,"ABC transporter permease protein"
"chromosome","NC_011916.1",3645573,3646517,"-",7332480,,"CCNA_03483","YP_002518856.1",314,"ABC transporter ATP-binding protein"
"chromosome","NC_011916.1",3646621,3647085,"-",7332481,,"CCNA_03484","YP_002518857.1",154,"NfeD-related membrane protease regulator"
"chromosome","NC_011916.1",3647087,3648061,"-",7332482,,"CCNA_03485","YP_002518858.1",324,"membrane protease family, stomatin/prohibitin-like protein"
"chromosome","NC_011916.1",3648096,3648524,"-",7332483,,"CCNA_03486","YP_002518859.1",142,"TIGR02301 family protein"
"chromosome","NC_011916.1",3648687,3648914,"+",7332484,,"CCNA_03487","YP_002518860.2",75,"zonular occludens toxin, zot-like protein"
"chromosome","NC_011916.1",3648911,3649450,"-",7332485,,"CCNA_03488","YP_002518861.1",179,"hypothetical protein CCNA_03488"
"chromosome","NC_011916.1",3649563,3650528,"-",7332486,,"CCNA_03489","YP_002518862.1",321,"nitronate monooxygenase"
"chromosome","NC_011916.1",3650597,3650818,"-",7332487,,"CCNA_03490","YP_002518863.1",73,"hypothetical protein CCNA_03490"
"chromosome","NC_011916.1",3650871,3651653,"-",7332488,,"CCNA_03491","YP_002518864.1",260,"gluconate 5-dehydrogenase (Ga5DH)-related protein"
"chromosome","NC_011916.1",3651718,3652485,"-",7332489,,"CCNA_03492","YP_002518865.2",255,"M50-like Site-2 protease"
"chromosome","NC_011916.1",3652689,3653120,"-",7332490,,"CCNA_03493","YP_002518866.1",143,"ADP-ribose pyrophosphatase, nudix family"
"chromosome","NC_011916.1",3653130,3654191,"-",7332491,,"CCNA_03494","YP_002518867.1",353,"patatin-like phospholipase"
"chromosome","NC_011916.1",3654263,3655060,"-",7332492,,"CCNA_03495","YP_002518868.1",265,"D-beta-hydroxybutyrate dehydrogenase"
"chromosome","NC_011916.1",3655158,3655925,"-",7332493,,"CCNA_03496","YP_002518869.1",255,"peroxide stress protein YaaA"
"chromosome","NC_011916.1",3656061,3656513,"+",7332494,,"CCNA_03497","YP_002518870.1",150,"hypothetical protein CCNA_03497"
"chromosome","NC_011916.1",3656510,3656806,"+",7332495,,"CCNA_03498","YP_002518871.1",98,"MarR-family transcriptional regulator"
"chromosome","NC_011916.1",3656850,3657158,"+",7332496,,"CCNA_03499","YP_002518872.1",102,"hypothetical protein CCNA_03499"
"chromosome","NC_011916.1",3657155,3658564,"-",7332497,,"CCNA_03500","YP_002518873.1",469,"FAD-binding oxidoreductase"
"chromosome","NC_011916.1",3658588,3659565,"-",7332498,,"CCNA_03501","YP_002518874.3",325,"threonylcarbamoyl-AMP synthase"
"chromosome","NC_011916.1",3659496,3660779,"-",7332499,,"CCNA_03502","YP_002518875.1",427,"YceI/cytochrome b561-family protein"
"chromosome","NC_011916.1",3660813,3661454,"-",7332500,,"CCNA_03503","YP_002518876.1",213,"polyisoprenoid-binding protein"
"chromosome","NC_011916.1",3661597,3663408,"+",7332501,,"CCNA_03504","YP_002518877.1",603,"acyl-CoA dehydrogenase"
"chromosome","NC_011916.1",3663479,3663961,"-",7332502,,"CCNA_03505","YP_002518878.1",160,"peroxiredoxin"
"chromosome","NC_011916.1",3664090,3664677,"+",7332503,,"CCNA_03506","YP_002518879.1",195,"putative transcriptional regulator"
"chromosome","NC_011916.1",3664746,3666413,"-",7332504,"pdeA","CCNA_03507","YP_002518880.1",555,"GGDEF/EAL phosphodiesterase PdeA"
"chromosome","NC_011916.1",3666448,3667026,"-",7332505,,"CCNA_03508","YP_002518881.1",192,"ribosomal-protein-S5-alanine acetyltransferase"
"chromosome","NC_011916.1",3667044,3668315,"-",7332506,,"CCNA_03509","YP_002518882.1",423,"zinc protease"
"chromosome","NC_011916.1",3668362,3669759,"-",7332507,,"CCNA_03510","YP_002518883.1",465,"threonine synthase"
"chromosome","NC_011916.1",3669759,3670445,"-",7332508,"surF1","CCNA_03511","YP_002518884.1",228,"cytochrome c oxidase assembly protein Surf1"
"chromosome","NC_011916.1",3670438,3670800,"-",7332509,,"CCNA_03512","YP_002518885.1",120,"DUF983 domain-containing protein"
"chromosome","NC_011916.1",3670974,3671846,"-",7332510,"coxC","CCNA_03513","YP_002518886.1",290,"cytochrome c oxidase subunit III coxC"
"chromosome","NC_011916.1",3671916,3672566,"-",7332511,"ctaG","CCNA_03514","YP_002518887.3",216,"cytochrome c oxidase assembly protein ctaG"
"chromosome","NC_011916.1",3672544,3672705,"-",7332512,,"CCNA_03515","YP_002518888.1",53,"hypothetical protein CCNA_03515"
"chromosome","NC_011916.1",3672702,3673721,"-",7332513,"coxE","CCNA_03516","YP_002518889.1",339,"protoheme IX farnesyltransferase coxE"
"chromosome","NC_011916.1",3673829,3675487,"-",7332514,"coxA","CCNA_03517","YP_002518890.1",552,"cytochrome c oxidase polypeptide I coxA"
"chromosome","NC_011916.1",3675514,3676443,"-",7332515,"coxB","CCNA_03518","YP_002518891.2",309,"cytochrome c oxidase polypeptide II coxB"
"chromosome","NC_011916.1",3676818,3677144,"+",7332516,"zerR","CCNA_03519","YP_002518892.1",108,"transcriptional regulator ZerR"
"chromosome","NC_011916.1",3677141,3677704,"+",7332517,"zerA","CCNA_03520","YP_002518893.1",187,"zipper envelope resistance protein ZerA"
"chromosome","NC_011916.1",3677701,3678537,"+",7332518,"zerB","CCNA_03521","YP_002518894.1",278,"zipper envelope resistance protein ZerB"
"chromosome","NC_011916.1",3678735,3680171,"+",7332519,,"CCNA_03522","YP_002518895.2",478,"Zn-dependent protease TldD"
"chromosome","NC_011916.1",3680336,3680833,"-",7332520,,"CCNA_03523","YP_002518896.1",165,"acetyltransferase, GNAT superfamily"
"chromosome","NC_011916.1",3681121,3683001,"-",7332522,,"CCNA_03524","YP_002518897.1",626,"di-/tripeptide transporter"
"chromosome","NC_011916.1",3683011,3683352,"-",7332523,,"CCNA_03525","YP_002518898.1",113,"hypothetical protein CCNA_03525"
"chromosome","NC_011916.1",3683299,3683442,"+",7332524,,"CCNA_03526","YP_002518899.1",47,"hypothetical protein CCNA_03526"
"chromosome","NC_011916.1",3683461,3684822,"-",7332525,,"CCNA_03527","YP_002518900.3",453,"glutamate-cysteine ligase family 2"
"chromosome","NC_011916.1",3684965,3685681,"-",7332526,,"CCNA_03528","YP_002518901.1",238,"RNA methyltransferase"
"chromosome","NC_011916.1",3685728,3686489,"+",7332527,"ppk2","CCNA_03529","YP_002518902.1",253,"polyphosphate kinase 2"
"chromosome","NC_011916.1",3686586,3686966,"-",7332528,,"CCNA_03530","YP_002518903.1",126,"iron chaperone"
"chromosome","NC_011916.1",3687031,3688545,"-",7332529,,"CCNA_03531","YP_002518904.1",504,"carboxypeptidase S1"
"chromosome","NC_011916.1",3688646,3690394,"+",7332530,,"CCNA_03532","YP_002518905.1",582,"DUF4153 domain-containing protein"
"chromosome","NC_011916.1",3690375,3692168,"-",7332531,,"CCNA_03533","YP_002518906.1",597,"multidrug resistance ABC transporter, ATP-binding and permease components"
"chromosome","NC_011916.1",3692947,3693894,"+",7332532,"ubiA","CCNA_03534","YP_002518907.2",315,"4-hydroxybenzoate polyprenyltransferase"
"chromosome","NC_011916.1",3694097,3695053,"+",7332533,,"CCNA_03535","YP_002518908.2",318,"fatty acid desaturase"
"chromosome","NC_011916.1",3695078,3695737,"+",7332534,,"CCNA_03536","YP_002518909.1",219,"methyltransferase"
"chromosome","NC_011916.1",3695782,3696135,"+",7332535,"mmcA","CCNA_03537","YP_002518910.1",117,"VOC family protein"
"chromosome","NC_011916.1",3696150,3697019,"-",7332536,,"CCNA_03538","YP_002518911.1",289,"NAD-dependent epimerase/dehydratase family protein"
"chromosome","NC_011916.1",3697049,3697411,"+",7332537,,"CCNA_03539","YP_002518912.1",120,"MmcQ/YjbR family protein"
"chromosome","NC_011916.1",3697408,3698064,"+",7332538,,"CCNA_03540","YP_002518913.1",218,"conserved hypothetical membrane protein"
"chromosome","NC_011916.1",3698085,3698924,"+",7332539,,"CCNA_03541","YP_002518914.1",279,"aldo/keto reductase"
"chromosome","NC_011916.1",3698905,3699468,"+",7332540,,"CCNA_03542","YP_002518915.1",187,"hypothetical protein CCNA_03542"
"chromosome","NC_011916.1",3700066,3701340,"+",7332541,,"CCNA_03543","YP_002518916.1",424,"glutamate-5-semialdehyde dehydrogenase"
"chromosome","NC_011916.1",3701306,3701956,"+",7332542,,"CCNA_03544","YP_002518917.1",216,"nicotinate-nucleotide adenylyltransferase"
"chromosome","NC_011916.1",3702077,3702508,"+",7332543,,"CCNA_03545","YP_002518918.2",143,"ribosome silencing factor"
"chromosome","NC_011916.1",3702556,3703077,"+",7332544,,"CCNA_03546","YP_002518919.1",173,"rRNA large subunit methyltransferase"
"chromosome","NC_011916.1",3703094,3704149,"+",7332545,"ldpF","CCNA_03547","YP_002518920.1",351,"M23 family peptidoglycan-specific endopeptidase LdpF"
"chromosome","NC_011916.1",3704263,3705657,"+",7332546,,"CCNA_03548","YP_002518921.1",464,"S41 family peptidase"
"chromosome","NC_011916.1",3705742,3708144,"-",7332547,,"CCNA_03549","YP_002518922.1",800,"TonB-dependent receptor"
"chromosome","NC_011916.1",3708801,3709985,"+",7332550,"cpaM","CCNA_03552","YP_002518925.1",394,"polysaccharide deacetylase cpaM"
"chromosome","NC_011916.1",3710008,3710526,"+",7332551,,"CCNA_03553","YP_002518926.1",172,"RNA pyrophosphohydrolase"
